ID,ComplaintID,ComplaintStatusID,StatusDate
2935,11160,9,2019-03-12
2874,11161,2,2019-03-08
3666,11161,9,2019-03-26
2878,11162,2,2019-03-08
2960,11162,9,2019-03-12
2880,11163,2,2019-03-08
2961,11163,9,2019-03-12
2882,11164,2,2019-03-08
2962,11164,9,2019-03-12
2884,11165,2,2019-03-08
2963,11165,9,2019-03-12
2885,11166,2,2019-03-08
2964,11166,9,2019-03-12
2887,11167,2,2019-03-08
2965,11167,9,2019-03-12
2888,11168,2,2019-03-08
4272,11168,9,2019-04-05
2889,11169,2,2019-03-08
2966,11169,9,2019-03-12
2890,11170,2,2019-03-08
2969,11170,9,2019-03-12
2891,11171,2,2019-03-08
2940,11171,9,2019-03-12
2914,11172,1,2019-03-08
3002,11172,9,2019-03-13
2931,11173,1,2019-03-12
2937,11173,4,2019-03-12
3078,11173,1,2019-03-14
3135,11173,3,2019-03-15
4338,11173,9,2019-04-08
2936,11174,1,2019-03-12
2938,11174,4,2019-03-12
3324,11174,1,2019-03-20
3643,11174,3,2019-03-26
3748,11174,9,2019-03-28
2939,11175,2,2019-03-12
3277,11175,9,2019-03-19
2941,11176,1,2019-03-12
2942,11176,4,2019-03-12
3570,11176,1,2019-03-22
3910,11176,3,2019-03-29
4412,11176,4,2019-04-09
4869,11176,9,2019-04-18
2943,11177,2,2019-03-12
3276,11177,9,2019-03-19
2945,11178,2,2019-03-12
3246,11178,9,2019-03-18
2946,11179,2,2019-03-12
3243,11179,9,2019-03-18
2947,11180,2,2019-03-12
3195,11180,9,2019-03-18
2948,11181,2,2019-03-12
2983,11181,9,2019-03-12
2949,11182,2,2019-03-12
3241,11182,9,2019-03-18
2950,11183,2,2019-03-12
3240,11183,9,2019-03-18
2951,11184,2,2019-03-12
3237,11184,9,2019-03-18
2952,11185,2,2019-03-12
3232,11185,9,2019-03-18
2953,11186,2,2019-03-12
3226,11186,9,2019-03-18
2954,11187,2,2019-03-12
3215,11187,9,2019-03-18
2955,11188,2,2019-03-12
3208,11188,9,2019-03-18
2956,11189,2,2019-03-12
3181,11189,9,2019-03-18
2957,11190,2,2019-03-12
3182,11190,9,2019-03-18
2958,11191,2,2019-03-12
3194,11191,9,2019-03-18
2959,11192,2,2019-03-12
3192,11192,9,2019-03-18
2967,11193,2,2019-03-12
3191,11193,9,2019-03-18
2970,11194,2,2019-03-12
3266,11194,9,2019-03-19
2971,11195,2,2019-03-12
3264,11195,9,2019-03-19
2972,11196,2,2019-03-12
3668,11196,9,2019-03-26
2973,11197,2,2019-03-12
3263,11197,9,2019-03-19
2975,11198,2,2019-03-12
3262,11198,9,2019-03-19
2976,11199,2,2019-03-12
3261,11199,9,2019-03-19
2977,11200,2,2019-03-12
3218,11200,9,2019-03-18
2978,11201,2,2019-03-12
3212,11201,9,2019-03-18
2979,11202,2,2019-03-12
3207,11202,9,2019-03-18
2980,11203,2,2019-03-12
3423,11203,9,2019-03-20
2981,11204,2,2019-03-12
3424,11204,9,2019-03-20
2982,11205,2,2019-03-12
3202,11205,9,2019-03-18
2984,11206,2,2019-03-12
3199,11206,9,2019-03-18
2985,11207,2,2019-03-12
3197,11207,9,2019-03-18
2986,11208,2,2019-03-12
3304,11208,9,2019-03-19
2987,11209,2,2019-03-12
3301,11209,9,2019-03-19
2988,11210,2,2019-03-12
3299,11210,9,2019-03-19
2989,11211,2,2019-03-12
3210,11211,9,2019-03-18
2990,11212,2,2019-03-12
3297,11212,9,2019-03-19
2991,11213,2,2019-03-12
3292,11213,9,2019-03-19
2992,11214,2,2019-03-12
3284,11214,9,2019-03-19
2993,11215,2,2019-03-12
3287,11215,9,2019-03-19
2994,11216,2,2019-03-12
3283,11216,9,2019-03-19
2995,11217,2,2019-03-12
3281,11217,9,2019-03-19
2996,11218,2,2019-03-12
3280,11218,9,2019-03-19
2997,11219,2,2019-03-12
3278,11219,9,2019-03-19
3000,11220,1,2019-03-12
3003,11220,9,2019-03-13
3001,11221,1,2019-03-12
3004,11221,9,2019-03-13
3006,11222,2,2019-03-13
3203,11222,9,2019-03-18
3008,11223,2,2019-03-13
3201,11223,9,2019-03-18
3009,11224,2,2019-03-13
3200,11224,9,2019-03-18
3010,11225,2,2019-03-13
3198,11225,9,2019-03-18
3011,11226,2,2019-03-13
3196,11226,9,2019-03-18
3012,11227,2,2019-03-13
3238,11227,9,2019-03-18
3013,11228,2,2019-03-13
3236,11228,9,2019-03-18
3015,11229,2,2019-03-13
3234,11229,9,2019-03-18
3016,11230,2,2019-03-13
3231,11230,9,2019-03-18
3017,11231,2,2019-03-13
3229,11231,9,2019-03-18
3018,11232,2,2019-03-13
3228,11232,9,2019-03-18
3019,11233,2,2019-03-13
3227,11233,9,2019-03-18
3020,11234,2,2019-03-13
3224,11234,9,2019-03-18
3021,11235,2,2019-03-13
3222,11235,9,2019-03-18
3022,11236,2,2019-03-13
3221,11236,9,2019-03-18
3023,11237,2,2019-03-13
3217,11237,9,2019-03-18
3024,11238,2,2019-03-13
3360,11238,9,2019-03-20
3025,11239,2,2019-03-13
3214,11239,9,2019-03-18
3027,11240,2,2019-03-13
3211,11240,9,2019-03-18
3028,11241,2,2019-03-13
3209,11241,9,2019-03-18
3029,11242,2,2019-03-13
3206,11242,9,2019-03-18
3030,11243,2,2019-03-13
3205,11243,9,2019-03-18
3035,11244,1,2019-03-12
3076,11244,4,2019-03-14
3125,11244,1,2019-03-15
3173,11244,3,2019-03-18
4337,11244,9,2019-04-08
3036,11245,2,2019-03-13
3640,11245,9,2019-03-26
3037,11246,2,2019-03-13
3204,11246,9,2019-03-18
3038,11247,2,2019-03-13
3193,11247,9,2019-03-18
3039,11248,2,2019-03-13
3190,11248,9,2019-03-18
3040,11249,2,2019-03-13
3189,11249,9,2019-03-18
3041,11250,2,2019-03-13
3188,11250,9,2019-03-18
3042,11251,2,2019-03-13
3187,11251,9,2019-03-18
3043,11252,2,2019-03-13
3185,11252,9,2019-03-18
3044,11253,2,2019-03-13
3184,11253,9,2019-03-18
3045,11254,2,2019-03-13
3183,11254,9,2019-03-18
3046,11255,2,2019-03-13
3180,11255,9,2019-03-18
3047,11256,2,2019-03-13
3239,11256,9,2019-03-18
3048,11257,2,2019-03-13
3235,11257,9,2019-03-18
3049,11258,2,2019-03-13
3233,11258,9,2019-03-18
3050,11259,2,2019-03-13
3230,11259,9,2019-03-18
3051,11260,2,2019-03-13
3225,11260,9,2019-03-18
3053,11261,2,2019-03-13
3091,11261,9,2019-03-14
3054,11262,2,2019-03-13
3178,11262,9,2019-03-18
3055,11263,2,2019-03-13
3223,11263,9,2019-03-18
3056,11264,2,2019-03-13
3220,11264,9,2019-03-18
3057,11265,2,2019-03-13
3219,11265,9,2019-03-18
3058,11266,2,2019-03-13
3216,11266,9,2019-03-18
3059,11267,2,2019-03-13
3213,11267,9,2019-03-18
3060,11268,1,2019-03-13
3093,11268,3,2019-03-14
3141,11268,9,2019-03-15
3061,11269,1,2019-03-13
3186,11269,9,2019-03-18
3062,11270,1,2019-03-13
3602,11270,3,2019-03-22
4201,11270,9,2019-04-04
3063,11271,2,2019-03-14
3401,11271,9,2019-03-20
3064,11272,2,2019-03-14
3403,11272,9,2019-03-20
3069,11273,2,2019-03-14
3410,11273,9,2019-03-20
3070,11274,2,2019-03-14
3124,11274,9,2019-03-15
3071,11275,2,2019-03-14
3328,11275,9,2019-03-20
3072,11276,2,2019-03-14
3491,11276,9,2019-03-21
3073,11277,2,2019-03-14
3490,11277,9,2019-03-21
3074,11278,2,2019-03-14
3489,11278,9,2019-03-21
3075,11279,2,2019-03-14
3488,11279,9,2019-03-21
3079,11280,2,2019-03-14
3487,11280,9,2019-03-21
3080,11281,2,2019-03-14
3486,11281,9,2019-03-21
3081,11282,2,2019-03-14
3485,11282,9,2019-03-21
3082,11283,2,2019-03-14
3484,11283,9,2019-03-21
3083,11284,2,2019-03-14
3483,11284,9,2019-03-21
3084,11285,2,2019-03-14
3482,11285,9,2019-03-21
3085,11286,2,2019-03-14
3327,11286,9,2019-03-20
3086,11287,2,2019-03-14
3481,11287,9,2019-03-21
3087,11288,2,2019-03-14
3451,11288,9,2019-03-20
3088,11289,2,2019-03-14
3449,11289,9,2019-03-20
3089,11290,2,2019-03-14
3446,11290,9,2019-03-20
3090,11291,2,2019-03-14
3552,11291,9,2019-03-21
3092,11292,2,2019-03-14
3130,11292,9,2019-03-15
3139,11292,2,2019-03-15
3439,11292,9,2019-03-20
3094,11293,2,2019-03-14
3412,11293,9,2019-03-20
3095,11294,2,2019-03-14
3492,11294,9,2019-03-21
3096,11295,2,2019-03-14
3378,11295,9,2019-03-20
3098,11296,1,2019-03-14
3100,11296,4,2019-03-14
3269,11296,1,2019-03-19
4292,11296,3,2019-04-05
4413,11296,9,2019-04-09
3099,11297,2,2019-03-14
3362,11297,9,2019-03-20
3101,11298,2,2019-03-14
3674,11298,9,2019-03-26
3102,11299,2,2019-03-14
3358,11299,9,2019-03-20
3103,11300,2,2019-03-14
3353,11300,9,2019-03-20
3104,11301,2,2019-03-14
3407,11301,9,2019-03-20
3105,11302,1,2019-03-14
3123,11302,4,2019-03-15
3146,11302,1,2019-03-15
3275,11302,3,2019-03-19
4419,11302,9,2019-04-10
3106,11303,2,2019-03-14
3504,11303,9,2019-03-21
3107,11304,2,2019-03-14
3359,11304,9,2019-03-20
3108,11305,2,2019-03-14
3505,11305,9,2019-03-21
3109,11306,2,2019-03-14
3506,11306,9,2019-03-21
3110,11307,2,2019-03-14
3361,11307,9,2019-03-20
3111,11308,2,2019-03-14
3357,11308,9,2019-03-20
3112,11309,2,2019-03-14
3352,11309,9,2019-03-20
3113,11310,2,2019-03-14
3351,11310,9,2019-03-20
3114,11311,2,2019-03-14
3348,11311,9,2019-03-20
3115,11312,2,2019-03-14
3346,11312,9,2019-03-20
3116,11313,2,2019-03-14
3507,11313,9,2019-03-21
3117,11314,2,2019-03-14
3340,11314,9,2019-03-20
3118,11315,2,2019-03-14
3337,11315,9,2019-03-20
3119,11316,2,2019-03-14
3336,11316,9,2019-03-20
3120,11317,2,2019-03-14
3331,11317,9,2019-03-20
3121,11318,2,2019-03-14
3329,11318,9,2019-03-20
3122,11319,2,2019-03-15
3161,11319,9,2019-03-18
3126,11320,1,2019-03-14
3127,11320,4,2019-03-15
3143,11320,1,2019-03-15
4334,11320,3,2019-04-08
4452,11320,9,2019-04-10
3128,11321,2,2019-03-15
3364,11321,9,2019-03-20
3129,11322,1,2019-03-15
3700,11322,4,2019-03-27
4175,11322,3,2019-04-04
4675,11322,9,2019-04-16
3131,11323,2,2019-03-15
3166,11323,9,2019-03-18
3132,11324,2,2019-03-15
3165,11324,9,2019-03-18
3133,11325,1,2019-03-15
3175,11325,3,2019-03-18
4551,11325,9,2019-04-12
3134,11326,1,2019-03-14
3136,11326,4,2019-03-15
4885,11326,3,2019-04-18
4926,11326,9,2019-04-19
3137,11327,2,2019-03-15
3366,11327,9,2019-03-20
3138,11328,2,2019-03-15
3370,11328,9,2019-03-20
3140,11332,2,2019-03-15
3369,11332,9,2019-03-20
3142,11336,2,2019-03-15
3367,11336,9,2019-03-20
3144,11337,2,2019-03-15
3894,11337,9,2019-03-29
3145,11338,2,2019-03-15
3372,11338,9,2019-03-20
3147,11339,2,2019-03-15
3376,11339,9,2019-03-20
3149,11340,2,2019-03-15
3380,11340,9,2019-03-20
3150,11341,2,2019-03-15
3384,11341,9,2019-03-20
3151,11342,2,2019-03-15
3381,11342,9,2019-03-20
3152,11343,2,2019-03-15
3386,11343,9,2019-03-20
3153,11344,2,2019-03-15
3174,11344,9,2019-03-18
3154,11345,2,2019-03-15
3388,11345,9,2019-03-20
3155,11347,2,2019-03-15
3390,11347,9,2019-03-20
3157,11348,2,2019-03-15
3392,11348,9,2019-03-20
3158,11349,2,2019-03-15
3394,11349,9,2019-03-20
3159,11350,2,2019-03-15
3398,11350,9,2019-03-20
3160,11351,2,2019-03-15
3396,11351,9,2019-03-20
3163,11352,1,2019-03-14
3167,11352,4,2019-03-18
3172,11352,1,2019-03-18
4027,11352,3,2019-04-02
4208,11352,9,2019-04-04
3164,11353,1,2019-03-15
3170,11353,4,2019-03-18
3268,11353,1,2019-03-19
3272,11353,4,2019-03-19
3749,11353,1,2019-03-28
3757,11353,4,2019-03-28
4168,11353,9,2019-04-04
3168,11354,1,2019-03-15
3169,11354,4,2019-03-18
3274,11354,9,2019-03-19
3176,11355,2,2019-03-18
3663,11355,9,2019-03-26
3177,11356,1,2019-03-18
3179,11356,4,2019-03-18
3265,11356,1,2019-03-19
3271,11356,3,2019-03-19
4480,11356,9,2019-04-11
3242,11357,2,2019-03-18
3332,11357,9,2019-03-20
3244,11358,2,2019-03-18
3333,11358,9,2019-03-20
3245,11359,2,2019-03-18
3334,11359,9,2019-03-20
3247,11360,1,2019-03-18
3249,11360,4,2019-03-18
3751,11360,1,2019-03-28
3935,11360,4,2019-04-01
4141,11360,3,2019-04-03
5360,11360,9,2019-05-02
3248,11361,2,2019-03-18
3335,11361,9,2019-03-20
3250,11362,2,2019-03-18
3339,11362,9,2019-03-20
3251,11363,2,2019-03-18
3338,11363,9,2019-03-20
3252,11364,2,2019-03-18
3341,11364,9,2019-03-20
3253,11365,2,2019-03-18
3342,11365,9,2019-03-20
3254,11366,2,2019-03-18
3343,11366,9,2019-03-20
3255,11367,2,2019-03-18
3344,11367,9,2019-03-20
3256,11368,2,2019-03-18
3350,11368,9,2019-03-20
3257,11369,2,2019-03-18
3354,11369,9,2019-03-20
3258,11370,2,2019-03-18
3355,11370,9,2019-03-20
3259,11371,2,2019-03-18
3356,11371,9,2019-03-20
3260,11372,1,2019-03-15
3692,11372,9,2019-03-27
3267,11373,1,2019-03-18
3270,11373,9,2019-03-19
3285,11374,2,2019-03-19
3629,11374,9,2019-03-22
3286,11375,2,2019-03-19
3628,11375,9,2019-03-22
3288,11376,2,2019-03-19
3627,11376,9,2019-03-22
3289,11377,2,2019-03-19
3626,11377,9,2019-03-22
3290,11378,2,2019-03-19
3625,11378,9,2019-03-22
3291,11379,2,2019-03-19
3624,11379,9,2019-03-22
3293,11380,2,2019-03-19
3623,11380,9,2019-03-22
3294,11381,2,2019-03-19
3973,11381,9,2019-04-01
3295,11382,2,2019-03-19
3310,11382,9,2019-03-19
3296,11383,2,2019-03-19
3330,11383,9,2019-03-20
3298,11384,2,2019-03-19
3978,11384,9,2019-04-01
3300,11385,2,2019-03-19
3977,11385,9,2019-04-01
3302,11386,2,2019-03-19
3976,11386,9,2019-04-01
3303,11387,2,2019-03-19
3562,11387,9,2019-03-21
3305,11388,2,2019-03-19
3560,11388,9,2019-03-21
3306,11389,2,2019-03-19
3515,11389,9,2019-03-21
3307,11390,2,2019-03-19
3514,11390,9,2019-03-21
3308,11391,2,2019-03-19
3513,11391,9,2019-03-21
3309,11392,2,2019-03-19
3511,11392,9,2019-03-21
3311,11393,2,2019-03-19
3510,11393,9,2019-03-21
3312,11394,2,2019-03-19
3509,11394,9,2019-03-21
3313,11395,2,2019-03-19
3508,11395,9,2019-03-21
3314,11396,2,2019-03-19
3503,11396,9,2019-03-21
3315,11397,2,2019-03-19
3502,11397,9,2019-03-21
3316,11398,2,2019-03-19
3501,11398,9,2019-03-21
3317,11399,2,2019-03-19
3500,11399,9,2019-03-21
3318,11400,2,2019-03-19
3499,11400,9,2019-03-21
3319,11401,2,2019-03-19
3498,11401,9,2019-03-21
3320,11402,2,2019-03-19
3496,11402,9,2019-03-21
3321,11403,2,2019-03-19
3495,11403,9,2019-03-21
3322,11404,2,2019-03-19
3494,11404,9,2019-03-21
3325,11405,1,2019-03-19
3326,11405,9,2019-03-20
3345,11406,2,2019-03-20
3913,11406,9,2019-04-01
3347,11407,2,2019-03-20
3671,11407,9,2019-03-26
3363,11408,2,2019-03-20
3699,11408,9,2019-03-27
3365,11409,2,2019-03-20
3673,11409,9,2019-03-26
3368,11410,2,2019-03-20
3672,11410,9,2019-03-26
3371,11411,2,2019-03-20
3512,11411,9,2019-03-21
3373,11412,2,2019-03-20
3669,11412,9,2019-03-26
3374,11413,2,2019-03-20
3667,11413,9,2019-03-26
3375,11414,2,2019-03-20
3664,11414,9,2019-03-26
3377,11415,2,2019-03-20
3662,11415,9,2019-03-26
3379,11416,2,2019-03-20
3660,11416,9,2019-03-26
3382,11417,2,2019-03-20
3575,11417,9,2019-03-22
3383,11418,2,2019-03-20
3658,11418,9,2019-03-26
3385,11419,2,2019-03-20
3637,11419,9,2019-03-22
3387,11420,2,2019-03-20
3657,11420,9,2019-03-26
3389,11421,2,2019-03-20
3656,11421,9,2019-03-26
3391,11422,2,2019-03-20
3655,11422,9,2019-03-26
3393,11423,2,2019-03-20
3653,11423,9,2019-03-26
3395,11424,2,2019-03-20
3651,11424,9,2019-03-26
3397,11425,2,2019-03-20
3650,11425,9,2019-03-26
3399,11426,2,2019-03-20
3576,11426,9,2019-03-22
3400,11427,2,2019-03-20
3649,11427,9,2019-03-26
3402,11428,2,2019-03-20
3638,11428,9,2019-03-22
3404,11429,2,2019-03-20
3636,11429,9,2019-03-22
3405,11430,2,2019-03-20
3635,11430,9,2019-03-22
3408,11431,2,2019-03-20
3634,11431,9,2019-03-22
3409,11432,2,2019-03-20
3633,11432,9,2019-03-22
3411,11433,2,2019-03-20
3632,11433,9,2019-03-22
3413,11435,2,2019-03-20
3975,11435,9,2019-04-01
3414,11436,2,2019-03-20
3631,11436,9,2019-03-22
3415,11437,2,2019-03-20
3630,11437,9,2019-03-22
3416,11438,2,2019-03-20
3979,11438,9,2019-04-01
3417,11439,2,2019-03-20
3814,11439,9,2019-03-28
3418,11440,2,2019-03-20
3809,11440,9,2019-03-28
3419,11441,2,2019-03-20
3805,11441,9,2019-03-28
3420,11442,2,2019-03-20
3802,11442,9,2019-03-28
3421,11443,2,2019-03-20
3796,11443,9,2019-03-28
3422,11444,2,2019-03-20
3794,11444,9,2019-03-28
3425,11445,2,2019-03-20
3781,11445,9,2019-03-28
3426,11446,2,2019-03-20
3912,11446,9,2019-03-29
3427,11447,2,2019-03-20
3745,11447,9,2019-03-28
3428,11448,2,2019-03-20
3817,11448,9,2019-03-28
3429,11449,2,2019-03-20
3744,11449,9,2019-03-28
3430,11450,2,2019-03-20
4084,11450,9,2019-04-03
3431,11451,2,2019-03-20
3600,11451,9,2019-03-22
3432,11452,2,2019-03-20
3601,11452,9,2019-03-22
3433,11453,2,2019-03-20
3974,11453,9,2019-04-01
3434,11454,2,2019-03-20
4083,11454,9,2019-04-03
3435,11455,2,2019-03-20
4082,11455,9,2019-04-03
3436,11456,2,2019-03-20
4081,11456,9,2019-04-03
3437,11457,2,2019-03-20
3807,11457,9,2019-03-28
3438,11458,2,2019-03-20
3841,11458,9,2019-03-28
3440,11459,2,2019-03-20
3799,11459,9,2019-03-28
3441,11460,2,2019-03-20
3800,11460,9,2019-03-28
3442,11461,2,2019-03-20
3801,11461,9,2019-03-28
3443,11462,2,2019-03-20
3804,11462,9,2019-03-28
3444,11463,2,2019-03-20
3808,11463,9,2019-03-28
3445,11464,2,2019-03-20
3811,11464,9,2019-03-28
3447,11465,2,2019-03-20
3812,11465,9,2019-03-28
3448,11466,2,2019-03-20
3742,11466,9,2019-03-28
3450,11467,2,2019-03-20
3815,11467,9,2019-03-28
3452,11468,2,2019-03-20
3816,11468,9,2019-03-28
3453,11469,2,2019-03-20
3820,11469,9,2019-03-28
3454,11470,2,2019-03-20
3821,11470,9,2019-03-28
3455,11471,2,2019-03-20
3822,11471,9,2019-03-28
3456,11472,2,2019-03-20
3823,11472,9,2019-03-28
3457,11473,2,2019-03-20
3826,11473,9,2019-03-28
3458,11474,2,2019-03-20
3830,11474,9,2019-03-28
3459,11475,2,2019-03-20
3833,11475,9,2019-03-28
3460,11476,2,2019-03-20
3834,11476,9,2019-03-28
3461,11477,2,2019-03-20
3836,11477,9,2019-03-28
3462,11478,2,2019-03-20
3844,11478,9,2019-03-28
3463,11479,2,2019-03-20
3837,11479,9,2019-03-28
3464,11480,2,2019-03-20
3846,11480,9,2019-03-28
3465,11481,2,2019-03-20
3848,11481,9,2019-03-28
3466,11482,2,2019-03-20
3849,11482,9,2019-03-28
3467,11483,2,2019-03-20
3778,11483,9,2019-03-28
3468,11484,2,2019-03-20
3775,11484,9,2019-03-28
3469,11485,2,2019-03-20
3773,11485,9,2019-03-28
3470,11486,2,2019-03-20
3772,11486,9,2019-03-28
3471,11487,1,2019-03-20
4889,11487,2,2019-04-18
4892,11487,9,2019-04-18
3472,11488,2,2019-03-20
3765,11488,9,2019-03-28
3473,11489,2,2019-03-20
3764,11489,9,2019-03-28
3474,11490,2,2019-03-20
3763,11490,9,2019-03-28
3475,11491,2,2019-03-20
3771,11491,9,2019-03-28
3476,11492,2,2019-03-20
3770,11492,9,2019-03-28
3477,11493,2,2019-03-20
3762,11493,9,2019-03-28
3478,11494,2,2019-03-21
3769,11494,9,2019-03-28
3479,11495,2,2019-03-21
3768,11495,9,2019-03-28
3480,11496,2,2019-03-21
3767,11496,9,2019-03-28
3497,11497,2,2019-03-21
3611,11497,9,2019-03-22
3516,11498,1,2019-03-21
3540,11498,4,2019-03-21
3572,11498,1,2019-03-22
4429,11498,3,2019-04-10
4923,11498,9,2019-04-19
3517,11499,2,2019-03-21
3766,11499,9,2019-03-28
3518,11500,2,2019-03-21
3994,11500,9,2019-04-02
3519,11501,2,2019-03-21
3995,11501,9,2019-04-02
3520,11502,2,2019-03-21
3996,11502,9,2019-04-02
3521,11504,1,2019-03-21
4434,11504,3,2019-04-10
4840,11504,9,2019-04-18
3522,11505,2,2019-03-21
3998,11505,9,2019-04-02
3523,11506,2,2019-03-21
4043,11506,9,2019-04-02
3524,11507,2,2019-03-21
3999,11507,9,2019-04-02
3525,11508,2,2019-03-21
3990,11508,9,2019-04-01
3526,11509,2,2019-03-21
3991,11509,9,2019-04-01
3527,11510,2,2019-03-21
3992,11510,9,2019-04-01
3528,11511,2,2019-03-21
3940,11511,9,2019-04-01
3529,11512,2,2019-03-21
4097,11512,9,2019-04-03
3530,11513,2,2019-03-21
3553,11513,9,2019-03-21
3531,11514,2,2019-03-21
3554,11514,9,2019-03-21
3532,11515,2,2019-03-21
3993,11515,9,2019-04-01
3533,11516,2,2019-03-21
3980,11516,9,2019-04-01
3534,11517,2,2019-03-21
3981,11517,9,2019-04-01
3535,11518,2,2019-03-21
3683,11518,9,2019-03-27
3536,11519,2,2019-03-21
3982,11519,9,2019-04-01
3537,11520,2,2019-03-21
3983,11520,9,2019-04-01
3538,11521,2,2019-03-21
3984,11521,9,2019-04-01
3539,11522,2,2019-03-21
3985,11522,9,2019-04-01
3541,11523,2,2019-03-21
3891,11523,9,2019-03-29
3542,11524,2,2019-03-21
3986,11524,9,2019-04-01
3543,11525,2,2019-03-21
3987,11525,9,2019-04-01
3544,11526,2,2019-03-21
3972,11526,9,2019-04-01
3545,11527,2,2019-03-21
3988,11527,9,2019-04-01
3546,11528,2,2019-03-21
3989,11528,9,2019-04-01
3547,11529,2,2019-03-21
4078,11529,9,2019-04-02
3548,11530,2,2019-03-21
4076,11530,9,2019-04-02
3549,11531,2,2019-03-21
4075,11531,9,2019-04-02
3550,11532,2,2019-03-21
4071,11532,9,2019-04-02
3551,11533,2,2019-03-21
4054,11533,9,2019-04-02
3555,11535,2,2019-03-21
4040,11535,9,2019-04-02
3556,11536,2,2019-03-21
4035,11536,9,2019-04-02
3557,11537,2,2019-03-21
4032,11537,9,2019-04-02
3558,11538,2,2019-03-21
4030,11538,9,2019-04-02
3559,11539,2,2019-03-21
3698,11539,9,2019-03-27
3561,11540,2,2019-03-21
4029,11540,9,2019-04-02
3563,11541,2,2019-03-21
3574,11541,9,2019-03-22
3564,11542,2,2019-03-21
4024,11542,9,2019-04-02
3565,11543,2,2019-03-21
3938,11543,9,2019-04-01
3569,11544,2,2019-03-22
3939,11544,9,2019-04-01
3573,11545,1,2019-03-22
3577,11545,9,2019-03-22
3579,11546,2,2019-03-22
3941,11546,9,2019-04-01
3580,11547,2,2019-03-22
3906,11547,9,2019-03-29
3581,11548,1,2019-03-21
3583,11548,4,2019-03-22
3622,11548,1,2019-03-22
3758,11548,9,2019-03-28
3582,11549,2,2019-03-22
3942,11549,9,2019-04-01
3584,11550,2,2019-03-22
3943,11550,9,2019-04-01
3585,11551,2,2019-03-22
3944,11551,9,2019-04-01
3586,11552,2,2019-03-22
3945,11552,9,2019-04-01
3587,11553,2,2019-03-22
3946,11553,9,2019-04-01
3588,11554,2,2019-03-22
3948,11554,9,2019-04-01
3589,11555,2,2019-03-22
3949,11555,9,2019-04-01
3590,11556,2,2019-03-22
3951,11556,9,2019-04-01
3591,11557,2,2019-03-22
3952,11557,9,2019-04-01
3592,11558,2,2019-03-22
3953,11558,9,2019-04-01
3593,11559,2,2019-03-22
3724,11559,9,2019-03-27
3594,11560,2,2019-03-22
3729,11560,9,2019-03-27
3595,11561,2,2019-03-22
3954,11561,9,2019-04-01
3596,11562,2,2019-03-22
3955,11562,9,2019-04-01
3597,11563,2,2019-03-22
3956,11563,9,2019-04-01
3598,11564,2,2019-03-22
3957,11564,9,2019-04-01
3599,11565,2,2019-03-22
4095,11565,9,2019-04-03
3603,11566,2,2019-03-22
3958,11566,9,2019-04-01
3604,11567,2,2019-03-22
3959,11567,9,2019-04-01
3605,11568,2,2019-03-22
3892,11568,9,2019-03-29
3606,11569,2,2019-03-22
3960,11569,9,2019-04-01
3607,11570,1,2019-03-22
3639,11570,4,2019-03-26
4324,11570,1,2019-04-08
4385,11570,4,2019-04-08
4401,11570,3,2019-04-09
5072,11570,9,2019-04-22
3608,11571,2,2019-03-22
3858,11571,9,2019-03-28
3609,11572,2,2019-03-22
3961,11572,9,2019-04-01
3610,11573,2,2019-03-22
3962,11573,9,2019-04-01
3612,11574,2,2019-03-22
3963,11574,9,2019-04-01
3613,11575,2,2019-03-22
3964,11575,9,2019-04-01
3614,11576,2,2019-03-22
3965,11576,9,2019-04-01
3615,11577,2,2019-03-22
3966,11577,9,2019-04-01
3616,11578,2,2019-03-22
3967,11578,9,2019-04-01
3617,11579,2,2019-03-22
3968,11579,9,2019-04-01
3618,11580,2,2019-03-22
3970,11580,9,2019-04-01
3619,11581,2,2019-03-22
3733,11581,9,2019-03-27
3620,11582,2,2019-03-22
3695,11582,9,2019-03-27
3641,11583,2,2019-03-26
3971,11583,9,2019-04-01
3648,11584,2,2019-03-26
3761,11584,9,2019-03-28
3652,11585,9,2019-03-26
3654,11585,2,2019-03-26
3903,11585,9,2019-03-29
3676,11586,1,2019-03-26
3693,11586,9,2019-03-27
3677,11587,1,2019-03-26
3678,11587,4,2019-03-27
5135,11587,1,2019-04-23
5141,11587,4,2019-04-23
5283,11587,9,2019-04-25
3679,11588,2,2019-03-27
3877,11588,9,2019-03-29
3680,11589,2,2019-03-27
4100,11589,9,2019-04-03
3681,11590,1,2019-03-27
3682,11590,4,2019-03-27
4321,11590,1,2019-04-08
4511,11590,9,2019-04-11
3684,11591,2,2019-03-27
4101,11591,9,2019-04-03
3685,11592,2,2019-03-27
4102,11592,9,2019-04-03
3686,11593,1,2019-03-27
3754,11593,9,2019-03-28
3687,11594,2,2019-03-27
4103,11594,9,2019-04-03
3690,11595,2,2019-03-27
4104,11595,9,2019-04-03
3691,11596,2,2019-03-27
4105,11596,9,2019-04-03
3694,11597,2,2019-03-27
4107,11597,9,2019-04-03
3696,11598,2,2019-03-27
4111,11598,9,2019-04-03
3701,11599,2,2019-03-27
3883,11599,9,2019-03-29
3702,11600,2,2019-03-27
4112,11600,9,2019-04-03
3703,11601,2,2019-03-27
4113,11601,9,2019-04-03
3704,11602,2,2019-03-27
4116,11602,9,2019-04-03
3705,11603,2,2019-03-27
3889,11603,9,2019-03-29
