ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
1782,2013-02-19,2013-03-05,1893386,2117,11,2,3,5,10,9,98,Not Rated,0.0
1783,2013-03-05,2013-03-12,2037895,10973,16,2,7,5,15,9,98,Not Rated,0.0
1784,2013-03-05,2013-03-22,1852653,1515,25,2,5,7,15,9,98,Not Rated,0.0
1785,2013-03-05,2013-03-29,101467,7973,16,2,3,7,25,9,98,NSA,0.0
1786,2013-03-04,2013-04-25,644888,11093,20,2,4,7,50,9,98,NSA,0.0
1787,2013-03-06,2013-04-25,2172440,116,50,2,5,5,34,9,98,SAT,0.0
1789,2013-03-05,2013-03-13,2272894,9857,68,2,2,1,11,9,98,SAT,0.0
1790,2013-03-05,2013-03-08,1942928,11069,15,2,7,7,15,9,98,Not Rated,0.0
1792,2013-03-05,2013-03-06,2146165,8116,51,2,6,5,11,9,98,SAT,0.0
1793,2013-03-05,2013-04-25,761079,791,53,2,3,7,11,9,98,SAT,0.0
1797,2013-03-05,2013-05-30,476871,12000,18,2,6,5,58,9,98,SAT,0.0
1798,2013-03-01,2013-03-08,2035323,11132,68,2,4,5,15,9,98,NSA,0.0
1799,2013-03-06,2013-04-15,446930,1526,49,2,2,7,25,9,98,NSA,0.0
1800,2013-03-06,2013-03-13,704374,9588,3,2,6,5,50,9,98,Not Rated,0.0
1801,2013-03-06,2013-03-29,1807648,2696,48,2,6,3,11,9,98,SAT,0.0
1802,2013-03-06,2013-03-13,321575,12061,48,2,2,1,11,9,98,Not Rated,0.0
1805,2013-03-07,2013-03-07,179667,2175,63,2,3,7,32,9,98,Not Rated,0.0
1806,2013-03-07,2013-03-29,324000,11287,29,2,6,5,11,9,98,NSA,0.0
1807,2013-03-07,2013-04-26,565911,1356,25,2,6,5,45,9,98,NSA,0.0
1808,2013-03-07,2013-03-18,136638,125,52,2,6,5,15,9,98,Not Rated,0.0
1809,2013-03-07,2013-05-22,1840076,2614,32,2,6,5,40,9,98,Not Rated,0.0
1810,2013-03-07,2013-03-20,2079568,10764,41,2,6,5,52,9,98,Not Rated,0.0
1811,2013-03-08,2013-03-12,1690035,12061,8,2,6,5,58,9,98,SAT,0.0
1812,2013-03-08,2013-03-08,18283,7626,64,2,6,5,58,9,98,Not Rated,0.0
1813,2013-03-08,2013-04-22,545658,9824,64,2,3,7,25,9,98,SAT,0.0
1814,2013-03-11,2013-05-29,2039169,796,1,2,3,5,58,9,98,SAT,0.0
1815,2013-03-28,2013-05-29,484507,9970,62,2,5,7,15,9,98,SAT,0.0
1816,2013-03-11,2013-04-11,119108,10623,46,2,3,7,11,9,98,SAT,0.0
1822,2013-03-11,2013-04-26,1790070,12617,21,2,6,5,18,9,98,SAT,0.0
1823,2013-03-11,2013-04-25,2119246,11954,50,2,6,5,11,9,98,SAT,0.0
1824,2013-03-11,2013-04-05,885374,11078,17,2,6,5,32,9,98,Not Rated,0.0
1825,2013-03-07,2013-03-12,890887,11711,42,1,2,5,42,9,98,NSA,0.0
1826,2013-03-12,2013-03-12,1806526,9901,71,1,8,8,10,9,98,Not Rated,0.0
1827,2013-03-12,2013-03-13,750928,11153,42,1,8,8,19,9,98,SAT,0.0
1828,2013-03-12,2013-04-24,765518,884,29,1,3,5,42,9,98,Not Rated,0.0
1831,2013-03-12,2013-04-15,889611,1308,65,1,4,5,32,9,98,Not Rated,0.0
1832,2013-03-12,2013-03-21,834756,11259,4,2,7,5,15,9,98,SAT,0.0
1835,2013-03-13,2013-04-25,1868523,11003,24,2,3,7,15,9,98,SAT,0.0
1836,2013-03-13,2013-05-28,601510,10587,56,2,3,7,11,9,98,SAT,0.0
1837,2013-03-13,2013-05-01,746152,11781,5,2,2,7,11,9,98,SAT,0.0
1838,2013-03-13,2013-03-22,2142371,10693,54,2,3,7,4,9,98,Not Rated,0.0
1839,2013-03-13,2013-06-04,2132001,1462,39,2,6,5,52,9,98,Not Rated,0.0
1840,2013-03-13,2013-04-02,614793,10948,73,2,6,5,13,9,98,SAT,0.0
1841,2013-03-13,2013-03-13,2378643,842,29,1,8,8,15,9,98,Not Rated,0.0
1842,2013-03-14,2013-03-21,1803848,12621,25,1,5,5,32,9,98,Not Rated,0.0
1843,2013-03-12,2013-05-17,1847399,10898,25,2,3,5,50,9,98,NSA,0.0
1844,2013-03-14,2013-04-22,1709304,9816,52,2,6,5,58,9,98,SAT,0.0
1846,2013-03-14,2013-06-20,2220291,11971,54,2,6,5,15,9,98,SAT,0.0
1847,2013-03-14,2013-05-22,385469,9410,64,2,6,5,58,9,98,Not Rated,0.0
1848,2013-03-15,2013-03-15,1836359,11178,45,1,8,8,10,9,98,Not Rated,0.0
1849,2013-03-14,2013-04-05,872427,11030,68,2,7,7,11,9,98,Not Rated,0.0
1850,2013-03-15,2013-04-25,2036679,10072,35,2,3,7,15,9,98,Not Rated,0.0
1851,2013-03-15,2013-06-26,2187419,10967,67,2,3,5,11,9,98,NSA,0.0
1852,2013-03-19,2013-04-05,1906639,11062,70,2,6,5,11,9,98,Not Rated,0.0
1853,2013-03-19,2013-03-20,1823725,9799,76,2,6,5,54,9,98,SAT,0.0
1854,2013-03-15,2013-06-06,2529729,11044,20,2,6,5,44,9,98,Not Rated,0.0
1855,2013-03-19,2013-03-26,537855,2569,24,2,2,7,13,9,98,SAT,0.0
1856,2013-03-20,2013-03-26,2222687,8991,10,2,5,5,50,9,98,Not Rated,0.0
1857,2013-03-20,2013-06-06,1739796,12120,53,2,6,5,11,9,98,SAT,0.0
1858,2013-03-20,2013-05-29,387579,12208,7,2,6,5,40,9,98,SAT,0.0
1859,2013-03-20,2013-03-22,339178,12181,8,1,6,5,52,9,98,SAT,0.0
1860,2013-03-20,2013-05-29,191274,11974,10,2,7,5,11,9,98,NSA,0.0
1861,2013-03-20,2013-04-15,1884484,10794,66,2,6,5,11,9,98,NSA,0.0
1862,2013-03-20,2013-03-22,2057053,9893,44,2,3,7,4,9,98,Not Rated,0.0
1863,2013-03-20,2013-04-05,149169,11175,14,2,2,7,15,9,98,Not Rated,0.0
1864,2013-03-20,2013-04-11,712181,10850,48,2,2,7,10,9,98,SAT,0.0
1865,2013-03-20,2013-05-10,353058,1462,37,2,6,5,40,9,98,SAT,0.0
1866,2013-03-15,2013-05-29,2201926,1512,43,2,6,5,3,9,98,SAT,0.0
1867,2013-03-13,2013-05-27,1813735,2129,58,2,5,5,6,9,98,Not Rated,0.0
1868,2013-03-21,2013-03-21,893122,1210,37,1,8,8,10,9,98,NSA,0.0
1869,2013-03-21,2013-03-27,2473185,11087,25,2,7,7,15,9,98,Not Rated,0.0
1870,2013-03-22,2013-03-26,559082,10618,77,2,3,3,11,9,98,SAT,0.0
1871,2013-03-22,2013-04-05,511401,12051,70,2,5,5,10,9,98,Not Rated,0.0
1872,2013-03-26,2013-04-08,1641366,10152,12,2,3,7,45,9,98,SAT,0.0
1874,2013-03-22,2013-03-22,527370,11072,28,1,8,8,9,9,98,Not Rated,0.0
1875,2013-03-22,2013-05-16,1884910,9558,71,2,6,5,10,9,98,Not Rated,0.0
1876,2013-03-22,2013-06-17,845451,9410,14,2,6,5,3,9,98,Not Rated,0.0
1877,2013-03-22,2013-06-14,2019638,12510,26,2,6,5,45,9,98,SAT,0.0
1878,2013-03-22,2013-04-30,409968,1356,62,2,3,5,45,9,98,NSA,0.0
1879,2013-03-22,2013-04-26,1836563,10998,67,2,7,5,3,9,98,SAT,0.0
1881,2013-03-22,2013-04-09,1861617,10187,67,2,6,5,32,9,98,Not Rated,0.0
1882,2013-03-22,2013-03-22,435359,10834,78,1,2,5,10,9,98,SAT,0.0
1883,2013-03-22,2013-05-23,1770124,11245,8,2,6,5,1,9,98,Not Rated,0.0
1884,2013-03-22,2013-05-17,2172712,2117,33,2,6,5,58,9,98,Not Rated,0.0
1885,2013-03-26,2013-04-25,543863,9000,75,2,6,5,11,9,98,NSA,0.0
1886,2013-03-26,2013-04-18,1808028,11715,37,2,7,5,50,9,98,SAT,0.0
1888,2013-03-26,2013-03-27,402350,10147,37,2,6,5,58,9,98,Not Rated,0.0
1889,2013-03-26,2013-04-11,2116113,10550,5,1,3,5,40,9,98,SAT,0.0
1891,2013-03-27,2013-04-18,2189031,9646,74,1,8,8,29,9,98,Not Rated,0.0
1893,2013-03-27,2013-04-15,732844,119,3,2,2,7,46,9,98,Not Rated,0.0
1894,2013-03-27,2013-03-27,207215,1255,37,1,8,8,15,9,98,NSA,0.0
1895,2013-03-28,2013-05-17,1906302,2321,15,2,3,5,10,9,98,SAT,0.0
1896,2013-03-28,2013-04-11,1911901,1328,29,2,4,5,50,9,98,NSA,0.0
1897,2013-03-29,2013-03-29,1808989,12754,41,1,8,8,19,9,98,Not Rated,0.0
1898,2013-03-29,2013-07-05,781635,11444,70,2,6,5,32,9,98,Not Rated,0.0
1899,2013-03-13,2013-04-10,378667,11711,39,2,3,5,19,9,98,SAT,0.0
1900,2013-04-01,2013-04-01,1875134,9211,77,1,8,8,10,9,98,Not Rated,0.0
1901,2013-04-01,2013-04-01,294920,10186,26,1,8,8,40,9,98,Not Rated,0.0
1902,2013-02-27,2013-04-26,2056437,909,71,2,5,5,32,9,98,Not Rated,0.0
1903,2013-04-02,2013-04-02,158491,865,43,1,8,8,19,9,98,Not Rated,0.0
1904,2013-04-02,2013-08-05,2204507,2235,72,2,6,5,56,9,98,NSA,0.0
1905,2013-04-02,2013-04-09,253732,1695,43,2,6,5,11,9,98,NSA,0.0
1906,2013-04-02,2013-04-25,559455,1309,33,2,6,5,11,9,98,SAT,0.0
1907,2013-04-03,2013-04-09,1832374,10659,46,2,2,5,40,9,98,NSA,0.0
1908,2013-04-04,2013-04-04,1750711,9918,19,1,8,8,10,9,98,Not Rated,0.0
1909,2013-04-04,2013-04-08,1826541,9998,42,1,8,8,4,9,98,Not Rated,0.0
1915,2013-04-01,2013-06-17,2155731,10850,65,2,3,7,11,9,98,Not Rated,0.0
1916,2013-04-02,2013-04-23,1891953,1548,48,2,3,7,11,9,98,Not Rated,0.0
1917,2013-04-03,2013-05-01,1999881,11487,58,2,3,7,11,9,98,NSA,0.0
1918,2013-03-17,2013-04-09,1841232,9816,38,2,3,7,11,9,98,Not Rated,0.0
1922,2013-04-04,2013-04-25,2305285,9796,58,2,4,7,15,9,98,NSA,0.0
1923,2013-04-04,2013-04-25,894205,1875,57,2,4,7,15,9,98,NSA,0.0
1924,2013-04-04,2013-04-25,178856,9884,74,2,4,7,54,9,98,NSA,0.0
1926,2013-04-05,2013-06-04,603284,10644,38,2,6,5,45,9,98,SAT,0.0
1927,2013-04-05,2013-04-09,796714,11230,23,1,8,8,10,9,98,NSA,0.0
1928,2013-04-08,2013-04-11,75038,10898,57,2,7,6,11,9,98,NSA,0.0
1929,2013-04-03,2013-04-08,2016997,8891,23,2,5,5,42,9,98,NSA,0.0
1930,2013-04-08,2013-07-01,564949,884,51,2,3,5,15,9,98,SAT,0.0
1931,2013-04-04,2013-05-27,1710692,11213,30,2,6,3,11,9,98,SAT,0.0
1932,2013-04-08,2013-04-26,1906269,12125,70,2,3,7,9,9,98,Not Rated,0.0
1933,2013-04-08,2013-04-30,1884827,9499,61,2,3,7,13,9,98,NSA,0.0
1934,2013-04-09,2013-05-14,1769279,7671,50,2,3,1,52,9,98,SAT,0.0
1935,2013-04-09,2013-06-07,1889855,542,34,2,3,5,11,9,98,Not Rated,0.0
1936,2013-04-09,2013-06-11,739791,7626,5,2,5,5,58,9,98,Not Rated,0.0
1937,2013-04-09,2013-05-29,709512,11849,48,2,3,7,15,9,98,SAT,0.0
1938,2013-04-09,2013-04-17,582687,8984,22,2,2,7,18,9,98,Not Rated,0.0
1939,2013-04-01,2013-04-01,1914935,11849,15,1,7,5,11,9,98,SAT,0.0
1940,2013-04-05,2013-06-17,1919429,10443,1,2,6,2,3,9,98,Not Rated,0.0
1941,2013-05-29,2013-06-19,24127,1200,28,2,6,5,11,9,98,Not Rated,0.0
1943,2013-04-09,2013-04-26,272726,1081,46,2,3,7,11,9,98,NSA,0.0
1944,2013-04-10,2013-04-10,129390,10973,73,2,7,5,40,9,98,SAT,0.0
1951,2013-04-11,2013-04-22,1815693,11170,77,2,6,5,10,9,98,Not Rated,0.0
1952,2013-04-11,2013-06-11,743006,9892,4,2,6,5,15,9,98,Not Rated,0.0
1954,2013-04-11,2013-06-19,1792090,1440,75,2,6,5,32,9,98,Not Rated,0.0
1955,2013-04-11,2013-06-07,889068,10446,66,2,6,5,58,9,98,Not Rated,0.0
1956,2013-04-11,2013-05-29,1804348,356,43,2,6,5,58,9,98,SAT,0.0
1959,2013-04-12,2013-04-12,517701,7671,63,1,8,8,10,9,98,Not Rated,0.0
1960,2013-03-04,2013-04-29,1872176,974,45,2,6,5,50,9,98,NSA,0.0
1961,2013-04-12,2013-05-24,2379647,345,46,2,3,5,11,9,98,SAT,0.0
1963,2013-04-15,2013-04-15,1836681,11244,52,1,8,8,19,9,98,Not Rated,0.0
1964,2013-04-11,2013-04-11,1842505,11179,43,2,3,7,15,9,98,Not Rated,0.0
1965,2013-04-12,2013-04-30,315260,12563,15,2,2,7,18,9,98,Not Rated,0.0
1966,2013-04-12,2013-04-18,2525284,12358,25,2,3,7,55,9,98,Not Rated,0.0
1967,2013-04-12,2013-04-30,1793038,11154,1,2,7,7,32,9,98,Not Rated,0.0
1968,2013-04-15,2013-04-22,2289945,11910,9,2,5,5,50,9,98,Not Rated,0.0
1969,2013-04-14,2013-04-15,593215,282,78,2,6,5,15,9,98,Not Rated,0.0
1970,2013-04-16,2013-07-09,1999865,11044,57,1,3,5,14,9,98,Not Rated,0.0
1971,2013-04-16,2013-05-21,2130979,11245,43,2,2,7,11,9,98,Not Rated,0.0
1972,2013-04-16,2013-05-31,889221,1517,28,2,3,7,13,9,98,NSA,0.0
1973,2013-04-16,2013-04-26,1882165,2124,68,2,3,5,52,9,98,SAT,0.0
1974,2013-04-17,2013-04-17,2118111,10739,38,1,8,8,10,9,98,Not Rated,0.0
1975,2013-04-17,2013-05-20,2059269,2380,31,2,3,7,11,9,98,NSA,0.0
1976,2013-04-17,2013-05-17,464678,7626,64,2,6,5,18,9,98,Not Rated,0.0
1977,2013-04-17,2013-07-26,2122169,356,66,2,6,5,54,9,98,SAT,0.0
1978,2013-04-17,2013-05-27,378934,224,65,2,6,5,58,9,98,SAT,0.0
1979,2013-04-17,2013-06-05,1897612,269,66,2,6,5,58,9,98,Not Rated,0.0
1980,2013-04-17,2013-04-30,29455,12769,29,2,6,5,15,9,98,Not Rated,0.0
1981,2013-04-17,2013-05-02,170158,9933,61,2,6,5,32,9,98,Not Rated,0.0
1982,2013-04-17,2013-04-30,179613,8055,38,2,3,7,11,9,98,Not Rated,0.0
1985,2013-04-18,2013-05-29,1859284,11194,56,2,6,5,58,9,98,SAT,0.0
1986,2013-04-18,2013-05-29,1750724,11134,26,2,6,5,58,9,98,SAT,0.0
1987,2013-04-18,2013-05-29,1896624,11212,24,2,6,5,58,9,98,SAT,0.0
1988,2013-04-18,2013-05-17,1898485,10693,68,2,3,5,45,9,98,SAT,0.0
1989,2013-04-18,2013-05-24,337892,8601,77,2,3,7,11,9,98,SAT,0.0
1990,2013-04-18,2013-05-20,35955,39,53,2,3,7,45,9,98,Not Rated,0.0
1992,2013-04-18,2013-06-26,1878990,9344,6,2,6,5,58,9,98,Not Rated,0.0
1993,2013-04-18,2013-05-14,2034379,796,25,2,6,5,50,9,98,Not Rated,0.0
1994,2013-04-16,2013-07-02,603284,300,40,2,3,5,11,9,98,SAT,0.0
1995,2013-04-19,2013-04-30,2348144,9247,45,2,2,7,32,9,98,Not Rated,0.0
1996,2013-04-19,2013-05-23,230487,9395,14,1,8,8,4,9,98,Not Rated,0.0
1997,2013-04-17,2013-04-22,516389,994,74,2,3,5,1,9,98,NSA,0.0
1998,2013-04-23,2013-04-25,235431,10217,17,2,4,5,44,9,98,SAT,0.0
1999,2013-04-25,2013-04-30,198462,11100,10,2,3,7,11,9,98,Not Rated,0.0
2000,2013-04-23,2013-05-23,403643,11063,66,2,2,7,32,9,98,Not Rated,0.0
2001,2013-04-23,2013-04-25,1855609,11713,24,2,4,5,50,9,98,NSA,0.0
2002,2013-04-23,2013-04-25,196269,11072,26,2,3,7,11,9,98,Not Rated,0.0
2003,2013-04-23,2013-05-01,1948511,884,31,2,3,7,15,9,98,Not Rated,0.0
2004,2013-04-24,2013-05-09,1816706,10577,31,1,3,7,11,9,98,Not Rated,0.0
2006,2013-04-24,2013-04-26,865078,11004,56,1,8,8,58,9,98,SAT,0.0
2007,2013-04-23,2013-07-02,118547,2478,3,2,6,5,11,9,98,NSA,0.0
2009,2013-04-24,2013-06-28,652097,11003,55,2,6,5,11,9,98,NSA,0.0
2010,2013-04-26,2013-05-13,2038724,2129,39,2,7,3,11,9,98,SAT,0.0
2011,2013-04-11,2013-05-01,1706878,10225,44,1,2,1,11,9,98,NSA,0.0
2012,2013-04-26,2013-04-26,426466,9362,18,1,8,8,15,9,98,Not Rated,0.0
2013,2013-04-16,2013-04-26,2441742,11131,8,2,5,5,14,9,98,Not Rated,0.0
2014,2013-04-26,2013-05-09,1893319,9998,43,2,2,7,11,9,98,Not Rated,0.0
2015,2013-04-26,2013-05-10,540712,175,75,2,2,7,32,9,98,Not Rated,0.0
2016,2013-04-26,2013-05-23,1636264,1680,54,2,7,7,19,9,98,SAT,0.0
2017,2013-04-26,2013-06-05,1922068,11123,12,2,6,5,15,9,98,Not Rated,0.0
2018,2013-04-26,2013-06-14,2127288,10552,33,2,5,5,50,9,98,Not Rated,0.0
2019,2013-04-29,2013-05-15,1852642,2262,46,2,3,7,11,9,98,NSA,0.0
2020,2013-04-29,2013-04-29,197868,586,24,2,2,7,18,9,98,Not Rated,0.0
2021,2013-04-29,2013-05-24,2057356,8853,74,2,6,5,11,9,98,SAT,0.0
2022,2013-04-29,2013-05-23,705842,2584,30,2,5,5,10,9,98,Not Rated,0.0
2023,2013-04-30,2013-05-16,1807974,11182,75,2,3,7,11,9,98,Not Rated,0.0
2024,2013-04-30,2013-07-08,786620,11194,56,2,6,5,40,9,98,Not Rated,0.0
2026,2013-05-01,2013-05-21,2146110,11078,29,2,3,5,58,9,98,Not Rated,0.0
2027,2013-05-01,2013-05-02,889308,9983,25,2,6,5,57,9,98,SAT,0.0
2028,2013-05-01,2013-05-17,1790375,2263,53,2,5,5,38,9,98,Not Rated,0.0
2029,2013-05-01,2013-05-09,2289075,1328,11,2,3,5,57,9,98,SAT,0.0
2030,2013-05-01,2013-05-10,299438,10989,49,1,8,8,46,9,98,Not Rated,0.0
2031,2013-05-02,2013-05-17,540789,1526,18,2,3,5,58,9,98,SAT,0.0
2032,2013-02-11,2013-05-27,1793498,12038,12,2,3,5,32,9,98,SAT,0.0
2033,2013-05-02,2013-05-08,2056717,960,32,2,7,5,1,9,98,SAT,0.0
2034,2013-05-08,2013-05-10,295087,10987,78,2,6,5,11,9,98,Not Rated,0.0
2035,2013-05-02,2013-05-10,1876151,1512,66,2,2,7,11,9,98,NSA,0.0
2036,2013-05-09,2013-05-09,460244,2676,36,2,3,7,32,9,98,Not Rated,0.0
2037,2013-05-09,2013-05-10,398937,10550,27,2,2,7,32,9,98,Not Rated,0.0
2038,2013-05-14,2013-05-17,214057,10577,66,2,2,7,11,9,98,Not Rated,0.0
2039,2013-05-10,2013-05-20,1840435,12428,48,2,3,7,32,9,98,Not Rated,0.0
2044,2013-05-10,2013-05-14,374723,11011,39,2,2,7,25,9,98,SAT,0.0
2045,2013-05-10,2013-07-02,501074,1957,25,2,6,5,58,9,98,Not Rated,0.0
2046,2013-05-10,2013-08-21,864115,12621,68,2,6,5,50,9,98,Not Rated,0.0
2048,2013-05-13,2013-06-02,850326,10566,76,2,4,5,11,9,98,SAT,0.0
2050,2013-05-13,2013-05-14,1905672,12051,31,1,8,8,19,9,98,Not Rated,0.0
2051,2013-05-13,2013-06-07,232277,8948,5,2,3,7,13,9,98,SAT,0.0
2052,2013-05-13,2013-05-13,1689408,10563,52,1,8,8,19,9,98,SAT,0.0
2053,2013-05-13,2013-05-20,1751530,11001,53,2,6,5,36,9,98,SAT,0.0
2054,2013-05-13,2013-05-15,1916627,1548,7,2,7,7,36,9,98,Not Rated,0.0
2055,2013-05-14,2013-05-16,559200,9211,61,2,7,7,15,9,98,Not Rated,0.0
2056,2013-05-14,2013-05-28,1821599,10850,38,2,3,7,19,9,98,Not Rated,0.0
2057,2013-05-15,2013-05-15,1790070,10994,49,1,8,8,19,9,98,SAT,0.0
2058,2013-05-15,2013-05-15,2010179,9958,20,1,8,8,18,9,98,Not Rated,0.0
2059,2013-05-15,2013-05-29,355383,2178,33,2,5,7,32,9,98,Not Rated,0.0
2060,2013-05-15,2013-05-29,690319,10990,16,2,3,7,46,9,98,Not Rated,0.0
2061,2013-05-15,2013-05-27,802693,190,56,2,2,7,18,9,98,SAT,0.0
2062,2013-05-15,2013-06-11,851127,2666,40,2,2,7,11,9,98,SAT,0.0
2063,2013-05-16,2013-05-21,2382133,12358,28,2,3,5,11,9,98,NSA,0.0
2064,2013-05-15,2013-05-24,2477803,9260,48,2,7,7,46,9,98,Not Rated,0.0
2066,2013-05-16,2013-06-17,1876153,7671,9,2,4,7,10,9,98,Not Rated,0.0
2068,2013-05-16,2013-05-16,148454,10067,53,1,8,8,6,9,98,Not Rated,0.0
2069,2013-05-13,2013-07-11,1836926,1500,7,2,6,5,15,9,98,Not Rated,0.0
2070,2013-05-16,2013-05-16,725615,11959,76,2,6,5,58,9,98,Not Rated,0.0
2071,2013-05-16,2013-06-05,1802551,842,51,2,3,7,11,9,98,SAT,0.0
2072,2013-05-16,2013-06-05,1859008,10982,40,2,3,5,50,9,98,NSA,0.0
2073,2013-05-16,2013-07-09,728860,10490,32,2,5,5,40,9,98,Not Rated,0.0
2074,2013-05-16,2013-05-21,2069999,1086,54,2,5,5,40,9,98,Not Rated,0.0
2075,2013-05-16,2013-07-08,1792146,9800,47,2,6,5,58,9,98,SAT,0.0
2076,2013-04-17,2013-05-17,2383497,11825,46,2,3,5,54,9,98,SAT,0.0
2077,2013-05-16,2013-06-07,77147,9647,56,2,3,7,15,9,98,Not Rated,0.0
2078,2013-05-15,2013-05-27,1599416,8585,35,2,4,7,50,9,98,Not Rated,0.0
2079,2013-05-16,2013-05-22,2058698,2676,43,2,6,5,15,9,98,Not Rated,0.0
2080,2013-05-16,2013-05-16,2052809,11255,30,1,8,8,25,9,98,Not Rated,0.0
2082,2013-05-17,2013-07-04,216580,8201,45,2,6,5,11,9,98,Not Rated,0.0
2084,2013-05-13,2013-05-15,2057330,7835,27,2,3,5,46,9,98,Not Rated,0.0
2085,2013-05-17,2013-05-29,1723411,11217,52,2,2,7,10,9,98,Not Rated,0.0
2087,2013-05-20,2013-06-04,2105798,10030,60,2,5,7,15,9,98,SAT,0.0
2090,2013-05-20,2013-05-21,1851028,11558,42,2,3,5,46,9,98,Not Rated,0.0
2091,2013-05-20,2013-07-16,623664,940,43,2,5,5,58,9,98,NSA,0.0
2093,2013-05-20,2013-06-21,1876151,7654,10,2,6,5,15,9,98,SAT,0.0
2094,2013-05-21,2013-05-21,844664,2531,39,1,8,8,9,9,98,Not Rated,0.0
2097,2013-05-21,2013-07-01,2016524,2500,19,2,6,5,58,9,98,Not Rated,0.0
2098,2013-05-21,2013-05-23,1824172,1491,73,2,6,5,15,9,98,Not Rated,0.0
2100,2013-05-21,2013-05-31,153849,7835,63,2,6,5,57,9,98,Not Rated,0.0
2102,2013-05-21,2013-05-30,1871068,10676,22,2,2,7,34,9,98,Not Rated,0.0
2104,2013-04-09,2013-06-17,131481,836,56,2,3,7,11,9,98,SAT,0.0
2105,2013-05-22,2013-07-08,1870628,7626,13,2,7,7,10,9,98,SAT,0.0
2108,2013-05-17,2013-06-14,567057,8882,18,2,3,7,8,9,98,Not Rated,0.0
2109,2013-05-17,2013-06-14,23801,11276,63,2,3,7,8,9,98,Not Rated,0.0
2111,2013-05-22,2013-06-26,1708610,10948,3,2,2,7,11,9,98,Not Rated,0.0
2112,2013-05-21,2013-07-29,755121,868,77,2,6,5,10,9,98,NSA,0.0
2113,2013-05-23,2013-05-23,735421,282,66,1,8,8,6,9,98,Not Rated,0.0
2114,2013-05-23,2013-06-20,1803148,9344,8,2,6,5,58,9,98,Not Rated,0.0
2115,2013-05-22,2013-05-29,1795338,221,1,2,7,7,10,9,98,Not Rated,0.0
2116,2013-05-23,2013-05-27,325408,11137,50,2,2,7,10,9,98,SAT,0.0
2117,2013-05-23,2013-06-03,889800,1994,27,2,3,7,15,9,98,Not Rated,0.0
2119,2013-05-23,2013-06-10,700510,12127,24,2,2,7,25,9,98,Not Rated,0.0
2120,2013-05-24,2013-05-27,892316,8057,30,1,8,8,4,9,98,Not Rated,0.0
2121,2013-05-24,2013-08-05,324966,9311,60,2,3,5,45,9,98,Not Rated,0.0
2122,2013-05-24,2013-06-05,1872484,11099,41,2,3,7,32,9,98,Not Rated,0.0
2123,2013-05-27,2013-07-10,301826,11204,36,1,8,8,18,9,98,Not Rated,0.0
2124,2013-05-27,2013-06-05,2007926,11980,10,2,2,7,11,9,98,Not Rated,0.0
2125,2013-05-27,2013-08-09,855337,10073,21,2,3,7,23,9,98,NSA,0.0
2127,2013-06-12,2013-06-26,1700686,8066,10,2,2,7,11,9,98,NSA,0.0
2128,2013-05-17,2013-05-28,108951,1678,50,2,3,5,18,9,98,Not Rated,0.0
2129,2013-05-28,2013-05-31,550361,9872,76,2,6,5,15,9,98,Not Rated,0.0
2130,2013-05-28,2013-05-31,894077,8605,55,2,6,5,45,9,98,Not Rated,0.0
2131,2013-05-28,2013-06-27,2454016,8999,2,2,6,5,11,9,98,SAT,0.0
2132,2013-05-20,2013-08-02,186278,9923,34,2,5,5,18,9,98,SAT,0.0
2133,2013-05-28,2013-05-31,29964,10948,25,2,5,5,8,9,98,Not Rated,0.0
2134,2013-05-28,2013-06-03,2380662,9933,60,2,5,5,8,9,98,Not Rated,0.0
2135,2013-05-28,2013-06-04,1832843,9853,63,2,6,5,58,9,98,Not Rated,0.0
2136,2013-04-30,2013-05-31,116130,10802,38,2,3,7,13,9,98,Not Rated,0.0
2138,2013-04-04,2013-06-20,1832271,1702,19,2,3,7,54,9,98,Not Rated,0.0
2139,2013-05-28,2013-06-03,2055391,8385,78,2,3,7,32,9,98,Not Rated,0.0
2140,2013-05-27,2013-05-29,601658,8855,27,2,5,5,58,9,98,Not Rated,0.0
2141,2013-05-29,2013-09-25,1879953,207,35,2,6,5,50,9,98,Not Rated,0.0
2142,2013-05-29,2013-08-02,2255543,7950,68,2,6,5,58,9,98,NSA,0.0
2143,2013-05-29,2013-06-28,754714,11044,67,2,3,7,50,9,98,Not Rated,0.0
2144,2013-05-29,2013-06-03,802952,10834,65,2,7,7,54,9,98,SAT,0.0
2145,2013-05-29,2013-06-10,283263,12061,8,2,6,5,8,9,98,Not Rated,0.0
2146,2013-05-29,2013-06-07,1885838,10550,72,2,6,5,54,9,98,SAT,0.0
2149,2013-05-29,2013-06-10,160673,9311,76,2,6,5,14,9,98,Not Rated,0.0
2150,2013-05-29,2013-07-03,707494,10055,72,2,6,5,42,9,98,SAT,0.0
2152,2013-05-30,2013-06-19,767105,10722,57,2,2,7,15,9,98,SAT,0.0
2153,2013-05-30,2013-06-06,2164671,11031,43,2,7,5,14,9,98,Not Rated,0.0
2154,2013-05-30,2013-06-06,77807,1737,52,2,7,5,14,9,98,Not Rated,0.0
2155,2013-05-30,2013-06-10,578440,11246,18,2,6,5,14,9,98,Not Rated,0.0
